object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at,type_zh,material_zh,description_zh,artist_zh,artist
5878,矩形托盘,Rectangular tray,1400 - 1500,26,Decorative Arts,Carved marbled lacquer,Carved marbled lacquer,Overall: H 1 5/16 in × W 15 3/16 in × D 5 1/16 in (3.3 cm × 38.6 cm × 12.9 cm),2,,https://searchcollection.asianart.org/objects/4731/rectangular-tray?ctx=43dbceaa015594bbfac939d4e026e8160e489cb3&idx=2693,https://searchcollection.asianart.org/internal/media/dispatcher/73112/preview,,Museum purchase,B83M7,2026-06-03,1,,,装饰艺术,雕刻大理石漆,雕刻大理石漆,,
5879,酒杯,Wine Cup,400-200 BCE,4,Decorative Arts,Lacquer,Lacquer,"H. 5 1/4 in x W. 9 in, H. 13.3 cm x W. 22.9 cm",2,,https://searchcollection.asianart.org/objects/4734/wine-cup?ctx=43dbceaa015594bbfac939d4e026e8160e489cb3&idx=2696,https://searchcollection.asianart.org/internal/media/dispatcher/75579/preview,,The Avery Brundage Collection,B69M12,2026-06-03,1,,,装饰艺术,漆,漆,,
5880,碗,Bowl,400-200 BCE,4,Decorative Arts,Lacquer; Red,Lacquer; Red,H. 4 3/4 in x W. 6 3/4 in,2,,https://searchcollection.asianart.org/objects/4737/bowl?ctx=43dbceaa015594bbfac939d4e026e8160e489cb3&idx=2699,https://searchcollection.asianart.org/internal/media/dispatcher/23527/preview,,The Avery Brundage Collection,B69M14,2026-06-03,1,,,装饰艺术,漆；红,漆；红,,
5881,带盖礼器,Ritual vessel (dou) with lid,500-400 BCE,4,Metal Arts,Bronze,Bronze,H. 12 in x W. 9 1/2 in,2,,https://searchcollection.asianart.org/objects/4739/ritual-vessel-dou-with-lid?ctx=957fab8a897e283fa7c1d8c87cff97a03ff9cae4&idx=2700,https://searchcollection.asianart.org/internal/media/dispatcher/11613/preview,,The Avery Brundage Collection,B60B100,2026-06-03,1,,,金属艺术,青铜,青铜,,
5882,坐着的守护者形象,Seated guardian figure,1550-1600,26,Sculpture,Copper,Copper,"H. 7 3/4 in x W. 5 3/8 x D. 3 1/4 in, H. 19.7 cm x W. 13.7 cm x D. 8.3 cm",2,,https://searchcollection.asianart.org/objects/4743/seated-guardian-figure?ctx=957fab8a897e283fa7c1d8c87cff97a03ff9cae4&idx=2704,https://searchcollection.asianart.org/internal/media/dispatcher/11765/preview,,The Avery Brundage Collection,B60B226,2026-06-03,1,,,雕塑,铜,铜,,
5883,凤凰形状的吊坠,Pendant in the shape of a phoenix,1850-1940,27,Jade And Stones,Nephrite,Nephrite,"L. 3 1/4 in x W. 1 1/4 in x D. 1/8 in, L. 8.3 cm x W. 3.2 cm x D. .003 cm",2,,https://searchcollection.asianart.org/objects/4745/pendant-in-the-shape-of-a-phoenix?ctx=957fab8a897e283fa7c1d8c87cff97a03ff9cae4&idx=2705,https://searchcollection.asianart.org/internal/media/dispatcher/14840/preview,,The Avery Brundage Collection,B60J654,2026-06-03,1,,,玉石与石头,软玉,软玉,,
5884,花朵开放式香炉,Incense burner with floral openwork,960-1279,21,Ceramics,High-fired ceramic with carved decoration under glaze (Yaozhou ware),High-fired ceramic with carved decoration under glaze (Yaozhou ware),"H. 7 in x Diam. 7 in, H. 17.8 cm x Diam. 17.2 cm",2,,https://searchcollection.asianart.org/objects/4749/incense-burner-with-floral-openwork?ctx=957fab8a897e283fa7c1d8c87cff97a03ff9cae4&idx=2707,https://searchcollection.asianart.org/internal/media/dispatcher/17364/preview,,The Avery Brundage Collection,B60P1379,2026-06-03,1,,,陶瓷,釉下雕花烧陶（耀州瓷）,釉下雕花烧陶（耀州瓷）,,
5885,磁盘应用程序,Disk Applique,500-221 BCE,14,Metal Arts,Gold sheet,Gold sheet,Diam. 5 1/4 in,2,,https://searchcollection.asianart.org/objects/4776/disk-applique?ctx=7e136c15ffcf9399c41ea84fdaa56bb44312d36e&idx=2727,https://searchcollection.asianart.org/internal/media/dispatcher/12083/preview,,The Avery Brundage Collection,B60B642.a-.b,2026-06-03,1,,,金属艺术,金片,金片,,
5886,贴花，一对中的一个,"Applique, one of a pair",220-265,10,Metal Arts,Bronze,Bronze,H. 2 in x W. 4 in,2,,https://searchcollection.asianart.org/objects/4779/applique-one-of-a-pair?ctx=7e136c15ffcf9399c41ea84fdaa56bb44312d36e&idx=2728,https://searchcollection.asianart.org/internal/media/dispatcher/12131/preview,,The Avery Brundage Collection,B60B676,2026-06-03,1,,,金属艺术,青铜,青铜,,
5887,贴花，一对中的一个,"Applique, one of a pair",800-500 BCE,18,Metal Arts,Bronze,Bronze,H. 8 in x W. 3 1/2 in,2,,https://searchcollection.asianart.org/objects/4781/applique-one-of-a-pair?ctx=7e136c15ffcf9399c41ea84fdaa56bb44312d36e&idx=2729,https://searchcollection.asianart.org/internal/media/dispatcher/12145/preview,,The Avery Brundage Collection,B60B686,2026-06-03,1,,,金属艺术,青铜,青铜,,
5888,贴花，一对中的一个,"Applique, one of a pair",800-500 BCE,18,Metal Arts,Bronze,Bronze,H. 8 in x W. 3 1/2 in,2,,https://searchcollection.asianart.org/objects/4782/applique-one-of-a-pair?ctx=7e136c15ffcf9399c41ea84fdaa56bb44312d36e&idx=2730,https://searchcollection.asianart.org/internal/media/dispatcher/12146/preview,,The Avery Brundage Collection,B60B687,2026-06-03,1,,,金属艺术,青铜,青铜,,
5889,腰带饰品，五种之一,"Belt ornament, one of five",600 BCE-9 CE,17,Metal Arts,Bronze,Bronze,"H. 1 7/8 in x W. 1 1/2 in, H. 4.7 cm",2,,https://searchcollection.asianart.org/objects/4783/belt-ornament-one-of-five?ctx=7e136c15ffcf9399c41ea84fdaa56bb44312d36e&idx=2731,https://searchcollection.asianart.org/internal/media/dispatcher/12156/preview,,The Avery Brundage Collection,B60B697,2026-06-03,1,,,金属艺术,青铜,青铜,,
5890,腰带饰品，五种之一,"Belt Ornament, one of five",600 BCE-9 CE,17,Metal Arts,Bronze,Bronze,"H. 1 7/8 in x W. 1 1/2 in, H. 4.7 cm",2,,https://searchcollection.asianart.org/objects/4784/belt-ornament-one-of-five?ctx=7e136c15ffcf9399c41ea84fdaa56bb44312d36e&idx=2732,https://searchcollection.asianart.org/internal/media/dispatcher/12158/preview,,The Avery Brundage Collection,B60B698,2026-06-03,1,,,金属艺术,青铜,青铜,,
5891,腰带饰品，五种之一,"Belt Ornament, one of five",600 BCE-9 CE,17,Metal Arts,Bronze,Bronze,"H. 1 7/8 in x W. 1 1/2 in, H. 4.7 cm",2,,https://searchcollection.asianart.org/objects/4785/belt-ornament-one-of-five?ctx=7e136c15ffcf9399c41ea84fdaa56bb44312d36e&idx=2733,https://searchcollection.asianart.org/internal/media/dispatcher/12160/preview,,The Avery Brundage Collection,B60B699,2026-06-03,1,,,金属艺术,青铜,青铜,,
5892,腰带饰品，五种之一,"Belt ornament, one of five",600 BCE-9 CE,17,Metal Arts,Bronze,Bronze,"H. 1 7/8 in x W. 1 1/2 in, H. 4.7 cm",2,,https://searchcollection.asianart.org/objects/4787/belt-ornament-one-of-five?ctx=7e136c15ffcf9399c41ea84fdaa56bb44312d36e&idx=2735,https://searchcollection.asianart.org/internal/media/dispatcher/12164/preview,,The Avery Brundage Collection,B60B701,2026-06-03,1,,,金属艺术,青铜,青铜,,
5893,鸟贴花,Bird applique,900-600 BCE,18,Metal Arts,Bronze,Bronze,H. 2 1/4 in x W. 3 1/4 in,2,,https://searchcollection.asianart.org/objects/4789/bird-applique?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=2737,https://searchcollection.asianart.org/internal/media/dispatcher/12174/preview,,The Avery Brundage Collection,B60B707,2026-06-03,1,,,金属艺术,青铜,青铜,,
5894,刻有佛三合一的佛牌匾,Buddhist plaque with engraved Buddha triad,948,20,Sculpture,Gilded bronze,Gilded bronze,H. 8 in x W. 6 1/4 in,2,,https://searchcollection.asianart.org/objects/4790/buddhist-plaque-with-engraved-buddha-triad?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=2738,https://searchcollection.asianart.org/internal/media/dispatcher/12192/preview,,The Avery Brundage Collection,B60B718,2026-06-03,1,,,雕塑,镀金青铜,镀金青铜,,
5895,蹲下的守护者形象,Squatting guardian figure,368-581,13,Sculpture,Bronze,Bronze,"H. 6 1/2 in x W. 2 3/4 in x D. 2 in, H. 16.5 cm x W. 7 cm x D. 5.1 cm",2,,https://searchcollection.asianart.org/objects/4793/squatting-guardian-figure?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=2740,https://searchcollection.asianart.org/internal/media/dispatcher/12222/preview,,The Avery Brundage Collection,B60B736,2026-06-03,1,,,雕塑,青铜,青铜,,
5896,狮子,Lion,618-907,18,Sculpture,Bronze with gilding,Bronze with gilding,"H. 5 1/4 in x W. 6 in x D. 2 1/2 in, H. 13.3 cm x W. 15.2 cm x D. 6.3 cm",2,,https://searchcollection.asianart.org/objects/4799/lion?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=2744,https://searchcollection.asianart.org/internal/media/dispatcher/12244/preview,,The Avery Brundage Collection,B60B750,2026-06-03,1,,,雕塑,镀金青铜,镀金青铜,,
5897,口罩，一对中的一个,"Mask, one of a pair",770-256 BCE,4,Sculpture,Bronze,Bronze,"H. 8 in x W. 6 1/8 in x D. 2 1/4 in, H. 20.3 cm x W. 15.5 cm x D. 5.7 cm",2,,https://searchcollection.asianart.org/objects/4801/mask-one-of-a-pair?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=2746,https://searchcollection.asianart.org/internal/media/dispatcher/12294/preview,,The Avery Brundage Collection,B60B780,2026-06-03,1,,,雕塑,青铜,青铜,,
5898,员工费,Staff finial,300-100 BCE,10,Metal Arts,Bronze with silver inlay,Bronze with silver inlay,H. 1 3/4 in x W. 3 in,2,,https://searchcollection.asianart.org/objects/4804/staff-finial?ctx=4e7e0a09d939b6c20e56d7a231962e14a023291a&idx=2747,https://searchcollection.asianart.org/internal/media/dispatcher/12348/preview,,The Avery Brundage Collection,B60B816,2026-06-03,1,,,金属艺术,青铜镶嵌银,青铜镶嵌银,,
5899,匕首斧（ge）,Dagger-ax (ge),770-256 BCE,4,Arms And Armament,Bronze,Bronze,"H. 3 1/8 in x W. 7 in x D. 5/8 in, H. 7.9 cm x W. 17.8 cm x D. 16 cm",2,,https://searchcollection.asianart.org/objects/4808/daggerax-ge?ctx=67e03789351aee1a0e4c046b1711d2b184b2abb5&idx=2750,https://searchcollection.asianart.org/internal/media/dispatcher/12362/preview,,The Avery Brundage Collection,B60B828,2026-06-03,1,,,武器和军备,青铜,青铜,,
5900,装配,Fitting,300-200 BCE,10,Metal Arts,Bronze,Bronze,H. 4 3/8 in,2,,https://searchcollection.asianart.org/objects/4809/fitting?ctx=67e03789351aee1a0e4c046b1711d2b184b2abb5&idx=2751,https://searchcollection.asianart.org/internal/media/dispatcher/12374/preview,,The Avery Brundage Collection,B60B838,2026-06-03,1,,,金属艺术,青铜,青铜,,
5901,带林肯别针的Hubcap，一对中的一个,"Hubcap with linch pin, one of a pair",771-255 BCE,13,Metal Arts,Bronze,Bronze,H. 4 in x W. 3 1/2 in,2,,https://searchcollection.asianart.org/objects/4810/hubcap-with-linch-pin-one-of-a-pair?ctx=67e03789351aee1a0e4c046b1711d2b184b2abb5&idx=2752,https://searchcollection.asianart.org/internal/media/dispatcher/12396/preview,,The Avery Brundage Collection,B60B858.a-.b,2026-06-03,1,,,金属艺术,青铜,青铜,,
5902,带林肯别针的帽檐,Hubcap with linch pin,900-700 BCE,18,Metal Arts,Bronze,Bronze,H. 7 1/4 in x W. 4 in,2,,https://searchcollection.asianart.org/objects/4812/hubcap-with-linch-pin?ctx=67e03789351aee1a0e4c046b1711d2b184b2abb5&idx=2754,https://searchcollection.asianart.org/internal/media/dispatcher/12403/preview,,The Avery Brundage Collection,B60B862,2026-06-03,1,,,金属艺术,青铜,青铜,,
5903,夹具，一对中的一个,"Fixture, one of a pair",800-700 BCE,18,Metal Arts,Bronze,Bronze,H. 13 in x W. 5 in x D. 6 in,2,,https://searchcollection.asianart.org/objects/4821/fixture-one-of-a-pair?ctx=7b2cb2f58cbea7b3333bd3663110546fe19c30e8&idx=2762,https://searchcollection.asianart.org/internal/media/dispatcher/56679/preview,,The Avery Brundage Collection,B60B911,2026-06-03,1,,,金属艺术,青铜,青铜,,
5904,夹具，一对中的一个,"Fixture, one of a pair",800-700 BCE,18,Metal Arts,Bronze,Bronze,H 13 in x W. 5 in x D. 6 in,2,,https://searchcollection.asianart.org/objects/4822/fixture-one-of-a-pair?ctx=7b2cb2f58cbea7b3333bd3663110546fe19c30e8&idx=2763,https://searchcollection.asianart.org/internal/media/dispatcher/56690/preview,,The Avery Brundage Collection,B60B912,2026-06-03,1,,,金属艺术,青铜,青铜,,
5905,坐着的菩萨,Seated bodhisattva,1368 - 1644,26,Sculpture,Red lacquer with gilded gold,Red lacquer with gilded gold,Overall: H 48 1/2 in × W 18 3/4 in × D 16 3/4 in (123.2 cm × 47.6 cm × 42.5 cm) Mount (a): 15 1/2 in × 7 in × 1/2 in (39.4 cm × 17.8 cm × 1.3 cm) Mount (b): 5 in × 3 in × 1 in (12.7 cm × 7.6 cm × 2.5 cm),2,,https://searchcollection.asianart.org/objects/4846/seated-bodhisattva?ctx=a952172601feac60290cdd13e978203df3e86b6f&idx=2775,https://searchcollection.asianart.org/internal/media/dispatcher/75346/preview,,The Avery Brundage Collection,B60S500,2026-06-03,1,,,雕塑,镀金红漆,镀金红漆,,
5906,碗的雕刻模具,Carved mold for bowl,1301,25,Ceramics,Porcelaneous ware with engraved inscription,Porcelaneous ware with engraved inscription,"H. 5 3/8 in x Diam. 8 in, H. 13.7 cm x Diam. 20.3 cm",2,,https://searchcollection.asianart.org/objects/4855/carved-mold-for-bowl?ctx=a952172601feac60290cdd13e978203df3e86b6f&idx=2778,https://searchcollection.asianart.org/internal/media/dispatcher/21682/preview,,The Avery Brundage Collection,B63P3+,2026-06-03,1,,,陶瓷,刻有铭文的瓷器,刻有铭文的瓷器,,
5907,花瓶,Bottle vase,1271-1368,25,Ceramics,"High-fired ceramic painted with overglaze decoration
(Cizhou ware)","High-fired ceramic painted with overglaze decoration
(Cizhou ware)","H. 10 5/8 in x Diam. 6 1/4 in, H. 27 cm x Diam. 15.9 cm",2,,https://searchcollection.asianart.org/objects/4858/bottle-vase?ctx=a952172601feac60290cdd13e978203df3e86b6f&idx=2781,https://searchcollection.asianart.org/internal/media/dispatcher/16480/preview,,The Avery Brundage Collection,B60P134,2026-06-03,1,,,陶瓷,釉上彩绘高温陶瓷（磁州瓷）,釉上彩绘高温陶瓷（磁州瓷）,,
5908,站立菩萨,Standing bodhisattva,600-650,18,Sculpture,"White, coarse-grained, weakly recrystallized limestone","White, coarse-grained, weakly recrystallized limestone",H. 46 1/4 in x W. 20 3/8 in x D. 14 1/5 in,2,,https://searchcollection.asianart.org/objects/4869/standing-bodhisattva?ctx=0d458277e8c41cd1c7ef3a65b5b36f95dbd0475e&idx=2788,https://searchcollection.asianart.org/internal/media/dispatcher/20030/preview,,The Avery Brundage Collection,B61S40+.a-.b,2026-06-03,1,,,雕塑,白色粗粒弱重结晶石灰岩,白色粗粒弱重结晶石灰岩,,
5909,带盖圆形盒子,Circular box with lid,618-907,18,Ceramics,Earthenware with glaze,Earthenware with glaze,"H. 1 1/2 in x Diam. 4 in, H. 3.8 cm Diam. 10.2 cm",2,,https://searchcollection.asianart.org/objects/4882/circular-box-with-lid?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=2797,https://searchcollection.asianart.org/internal/media/dispatcher/24507/preview,,The Avery Brundage Collection,B70P31,2026-06-03,1,,,陶瓷,釉陶,釉陶,,
5910,精神守护者，一对中的一个,"Spirit guardian, one of a pair",618-907,18,Ceramics,Stoneware with glaze,Stoneware with glaze,"H. 15 1/2 in x W. 6 1/4 in x D. 7 in x Diam. 18 in, H. 39.4 cm x W. 15.9 cm x D. 17.8 cm x Diam. 45.7 cm",2,,https://searchcollection.asianart.org/objects/4883/spirit-guardian-one-of-a-pair?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=2798,https://searchcollection.asianart.org/internal/media/dispatcher/17087/preview,,The Avery Brundage Collection,B60P1140,2026-06-03,1,,,陶瓷,釉面石器,釉面石器,,
5911,精神守护者，一对中的一个,"Spirit guardian, one of a pair",618-907,18,Ceramics,Stoneware with glaze,Stoneware with glaze,"H. 15 1/2 in x W. 6 1/4 in x D. 7 in x Diam. 18 in, H. 39.4 cm x W. 15.9 cm x D. 17.8 cm x Diam. 45. 7 cm",2,,https://searchcollection.asianart.org/objects/4884/spirit-guardian-one-of-a-pair?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=2799,https://searchcollection.asianart.org/internal/media/dispatcher/17088/preview,,The Avery Brundage Collection,B60P1141,2026-06-03,1,,,陶瓷,釉面石器,釉面石器,,
5912,佛教石碑,Buddhist stele,500-600,13,Sculpture,"Pale cream, fine-grained limestone with calcareous cement and traces of gilding and pigments","Pale cream, fine-grained limestone with calcareous cement and traces of gilding and pigments","H. 25 in x W. 12 in x D. 7 in, H. 63.5 cm x W. 30.5 cm x D. 17.8 cm",2,,https://searchcollection.asianart.org/objects/4893/buddhist-stele?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=2805,https://searchcollection.asianart.org/internal/media/dispatcher/19317/preview,,The Avery Brundage Collection,B60S116+,2026-06-03,1,,,雕塑,淡奶油色细粒石灰岩，含钙质胶结物和少量镀金和颜料,淡奶油色细粒石灰岩，含钙质胶结物和少量镀金和颜料,,
5913,独立（pratyeka）佛祈祷姿势,Standing solo (pratyeka) buddha in prayer pose,550-577,16,Sculpture,Limestone with traces of pigment,Limestone with traces of pigment,"H. 42 in x W. 13  in x D. 8 in, H. 106.7 cm x W. 33  cm x D. 20.3 cm",2,,https://searchcollection.asianart.org/objects/4899/standing-solo-pratyeka-buddha-in-prayer-pose?ctx=8a0e13ad5e797e0055d5724998449c6538b21d37&idx=2806,https://searchcollection.asianart.org/internal/media/dispatcher/73623/preview,,The Avery Brundage Collection,B60S153+,2026-06-03,1,,,雕塑,含有微量颜料的石灰岩,含有微量颜料的石灰岩,,
5914,菩萨头像,Head of a bodhisattva,450-550,13,Sculpture,Granite,Granite,"H. 8 1/2 in x W. 4 1/2 in x D. 3 in, H. 21.6 cm x W. 11.4 cm x D. 7.6 cm",2,,https://searchcollection.asianart.org/objects/4903/head-of-a-bodhisattva?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=2809,https://searchcollection.asianart.org/internal/media/dispatcher/19659/preview,,The Avery Brundage Collection,B60S496,2026-06-03,1,,,雕塑,花岗岩,花岗岩,,
5915,男金刚,Male Vajra,618-907,18,Sculpture,Earthenware,Earthenware,"H. 17 in x W. 14 1/2 in x D. 4 1/4 in, H. 43.2 cm x W. 36.8 cm x D. 10.8 cm",2,,https://searchcollection.asianart.org/objects/4916/male-vajra?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=2818,https://searchcollection.asianart.org/internal/media/dispatcher/52223/preview,,The Avery Brundage Collection,B60S56+,2026-06-03,1,,,雕塑,陶器,陶器,,
5916,雄性恶魔,Male demon,618-907,18,Sculpture,Earthenware,Earthenware,"H. 16 3/4 in x W. 14 1/2 in x D. 4 1/2 in, H. 42.5 cm x W. 36. 8 cm x D. 11.4 cm",2,,https://searchcollection.asianart.org/objects/4917/male-demon?ctx=db8b6097efec715cd68133c87b3a60632339d36e&idx=2819,https://searchcollection.asianart.org/internal/media/dispatcher/19203/preview,,The Avery Brundage Collection,B60S57+,2026-06-03,1,,,雕塑,陶器,陶器,,
5917,香炉（博山路）,Incense burner (boshanlu),206 BCE-9 CE,9,Ceramics,Earthenware,Earthenware,"H. 9 in x Diam. 7 1/4 in, H. 22.9 cm x Diam. 18.4 cm",2,,https://searchcollection.asianart.org/objects/4923/incense-burner-boshanlu?ctx=c5fc3e7934f524d7b6596b84e40402603809de02&idx=2823,https://searchcollection.asianart.org/internal/media/dispatcher/16586/preview,,The Avery Brundage Collection,B60P203,2026-06-03,1,,,陶瓷,陶器,陶器,,
5918,道教图瓶,Bottle with Daoist diagrams,1662-1722,27,Ceramics,Porcelain with underglaze blue and red decoration,Porcelain with underglaze blue and red decoration,"H. 7 in x W. 2 1/2 in, H. 17.7 cm x W. 6.3 cm",2,,https://searchcollection.asianart.org/objects/4931/bottle-with-daoist-diagrams?ctx=c5fc3e7934f524d7b6596b84e40402603809de02&idx=2827,https://searchcollection.asianart.org/internal/media/dispatcher/17340/preview,,The Avery Brundage Collection,B60P1349,2026-06-03,1,,,陶瓷,釉下蓝红装饰瓷器,釉下蓝红装饰瓷器,,
