object_id,title_zh,title_en,material,type,image_url,museum_id,dynasty_id,dynasty_name
2817,带鞍子卷轴的盒子,box with pommel scrolls,雕刻红黑漆,,https://images.metmuseum.org/CRDImages/as/original/DP355769.jpg,1,21,宋朝
2818,十六瓣盒子,sixteen-lobed box,填充和雕刻金色装饰的多色漆,,https://images.metmuseum.org/CRDImages/as/original/DP704178.jpg,1,27,清朝
2819,带有鞍部卷轴设计的菜肴,dish with pommel scroll design,雕刻黑红漆,,https://images.metmuseum.org/CRDImages/as/original/DP355840.jpg,1,25,元朝
2820,带有风格化赤龙的帽盒,hat box with stylized chi dragons,填充和雕刻金色装饰的多色漆,,https://images.metmuseum.org/CRDImages/as/original/DP704180.jpg,1,27,清朝
2821,具有几何设计的圆形盒子,circular box with geometric design,黑漆，有油漆和雕刻装饰,,https://images.metmuseum.org/CRDImages/as/original/DP704118.jpg,1,7,汉朝
2822,圆形盒子和盖子,round box and cover,漆,,https://images.metmuseum.org/CRDImages/as/original/DP704156.jpg,1,7,汉朝
2823,带有风格化云朵的茎杯,stem cup with stylized clouds,雕刻黑红漆,,https://images.metmuseum.org/CRDImages/as/original/DP704196.jpg,1,25,元朝
2824,两碗,two bowls,黑漆涂红漆,,https://images.metmuseum.org/CRDImages/as/original/DP704200.jpg,1,7,汉朝
2825,印花卷轴上男孩的纺织品碎片,textile fragment with boys in floral scrolls,真丝斜纹锦缎,,https://images.metmuseum.org/CRDImages/as/original/DP289320.jpg,1,20,辽朝
2826,地毯,rug,经纬棉；杆丝；,,https://images.metmuseum.org/CRDImages/as/original/ASA39.jpg,1,27,清朝
2827,红色的朋友,red friend,悬挂卷轴；纸本水墨设色,,https://images.metmuseum.org/CRDImages/as/original/DP350741.jpg,1,27,清朝
2828,鸟和花的卷轴封面,scroll cover with birds and flowers,丝绸和金属线挂毯,,https://images.metmuseum.org/CRDImages/as/original/DT4780.jpg,1,21,宋朝
2829,凤凰、有翼动物和花朵的纺织品,"textile with phoenix, winged animal and flowers",丝绸和金属线灯,,https://images.metmuseum.org/CRDImages/as/original/DT10678.jpg,1,25,元朝
2830,龙追逐燃烧的珍珠,dragons chasing flaming pearls,丝绸和金属线挂毯,,https://images.metmuseum.org/CRDImages/as/original/DT8595.jpg,1,21,宋朝
2831,龙花挂毯,tapestry with dragons and flowers,丝绸挂毯,,https://images.metmuseum.org/CRDImages/as/original/DT1850.jpg,1,20,辽朝
2832,花地上的虎鸟画板,panel with tiger and birds on floral ground,丝绸和金属线挂毯,,https://images.metmuseum.org/CRDImages/as/original/DT5744.jpg,1,20,辽朝
2833,宇宙曼荼罗与墨鲁山,cosmological mandala with mount meru,丝绸挂毯,,https://images.metmuseum.org/CRDImages/as/original/DP276037.jpg,1,25,元朝
2834,天鹅狩猎纺织品,textile with swan hunt,经面平纹丝绸，饰以镀金皮革条,,https://images.metmuseum.org/CRDImages/as/original/DT6221.jpg,1,21,宋朝
2835,石榴中男孩和鸟类的纺织碎片,textile fragment with boys and birds in pomegranates,彩绘复合纱,,https://images.metmuseum.org/CRDImages/as/original/DP-40219-001.jpg,1,19,五代
2836,带钩,belt hook,镶嵌金、银、玉（软玉）的青铜,,https://images.metmuseum.org/CRDImages/as/original/DP164936.jpg,1,2,周朝
2837,钟模型（牛钟）,model of a bell (niu zhong),粗釉陶,,https://images.metmuseum.org/CRDImages/as/original/1997_442_1_O1.jpg,1,2,周朝
2838,骑马音乐家（两人中的一人）,mounted musician (one of two),颜料陶器,,https://images.metmuseum.org/CRDImages/as/original/1997_442_5_1_TQ.jpg,1,10,六朝
2839,贝尔（牛钟）,bell (niuzhong),青铜,,https://images.metmuseum.org/CRDImages/as/original/DP155248.jpg,1,2,周朝
2840,马夫和外国马,grooms and foreign horses,悬挂卷轴；丝绸上的墨水和颜色,,https://images.metmuseum.org/CRDImages/as/original/ASA96.jpg,1,27,清朝
2841,刺绣面板（四件一套）,embroidered panel (from set of four),金属丝,,https://images.metmuseum.org/CRDImages/as/original/1997_254_1_O1.JPG,1,27,清朝
2842,牡丹蝴蝶织物碎片,textile fragment with peonies and butterflies,真丝复合纱布、油墨和颜料,,https://images.metmuseum.org/CRDImages/as/original/1998_110.JPG,1,20,辽朝
2843,散落着花卉卷轴的纺织碎片,textile fragment with scattered floral scrolls,真丝复合纱布、油墨和颜料,,https://images.metmuseum.org/CRDImages/as/original/1998_111.JPG,1,20,辽朝
2844,带有花卉卷轴的纺织碎片,textile fragment with floral scroll,丝绸刺绣,,https://images.metmuseum.org/CRDImages/as/original/1998_113.JPG,1,25,元朝
2845,龙形牌匾,plaque in the shape of a dragon,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP356333.jpg,1,20,辽朝
2846,天鹅,swan,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318931.jpg,1,21,宋朝
2847,适合神话鸟的形状,fitting in the shape of a mythical bird,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318932.jpg,1,18,唐朝
2848,荷叶形赤龙刷,brush washer in the shape of lotus leaf with chi dragons,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318946.jpg,1,21,宋朝
2849,云中有奇龙的椭圆形杯子,oval cup with chi dragons amid clouds,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318934.jpg,1,21,宋朝
2850,两个带有仿古图案的皮带钩,two belt hooks with archaistic patterns,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP701725.jpg,1,27,清朝
2851,双鱼带钩,belt hook with twin fish,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP358045.jpg,1,27,清朝
2852,斜躺的孩子,reclining child,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318951.jpg,1,26,明朝
2853,不朽的,immortal,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP210909.jpg,1,27,清朝
2854,带环形手柄的古式杯子,archaic-style cup with ring handle,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318958.jpg,1,27,清朝
2855,骑着木马的男孩,boy riding a hobby horse,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP701735.jpg,1,27,清朝
2856,水牛男孩,boy with water buffalo,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318968.jpg,1,27,清朝
2857,灵芝,lingzhi mushrooms,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318961.jpg,1,27,清朝
2858,两个蘑菇,two mushrooms,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP701737.jpg,1,27,清朝
2859,带有两只猫龙的杯子,cup with two feline dragons,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP318971.jpg,1,27,清朝
2860,密封,seal,皂石（天煌型）,,https://images.metmuseum.org/CRDImages/as/original/DP701720.jpg,1,27,清朝
2861,文人集笔架,brush holder with literary gathering,银,,https://images.metmuseum.org/CRDImages/as/original/L_1997_23_25_O1.jpg,1,27,清朝
2862,波浪中有两条龙的杯子,cup with two dragons in waves,犀牛角,,https://images.metmuseum.org/CRDImages/as/original/DP318353.jpg,1,27,清朝
2863,在不朽的境界下棋,chess playing in an immortal realm,竹根雕,,https://images.metmuseum.org/CRDImages/as/original/DP701726.jpg,1,27,清朝
2864,叙事场景笔架,brush holder with narrative scene,象牙,,https://images.metmuseum.org/CRDImages/as/original/DP318656.jpg,1,27,清朝
2865,笔筒,brush pot,铁,,https://images.metmuseum.org/CRDImages/as/original/DP702291.jpg,1,27,清朝
2866,用古砖雕刻的墨盘,ink palette carved from an ancient brick,陶器、木器,,https://images.metmuseum.org/CRDImages/as/original/DP353634.jpg,1,27,清朝
2867,双杯神话兽,double cup with mythical beasts,犀牛角,,https://images.metmuseum.org/CRDImages/as/original/DP318354.jpg,1,27,清朝
2868,西花园聚会的餐桌屏风,table screen with the gathering in the western garden,象牙,,https://images.metmuseum.org/CRDImages/as/original/DP240421.jpg,1,27,清朝
2869,花蕾形状的吊坠,pendant in the form of a flower bud,玉（软玉）,,https://images.metmuseum.org/CRDImages/as/original/DP701714.jpg,1,27,清朝
2870,竹茎有虫,bamboo stalk with insects,象牙,,https://images.metmuseum.org/CRDImages/as/original/DP353878.jpg,1,27,清朝
2871,潘故事笔架,brush holder with the story of pan an,象牙,,https://images.metmuseum.org/CRDImages/as/original/DP318657.jpg,1,27,清朝
2872,松树盘,dish with pine trees,竹子,,https://images.metmuseum.org/CRDImages/as/original/DP323470.jpg,1,27,清朝
2873,腕托,wrist rest,象牙,,https://images.metmuseum.org/CRDImages/as/original/DP701712.jpg,1,27,清朝
2874,双胞胎男孩,twin boys,象牙,,https://images.metmuseum.org/CRDImages/as/original/DP318658.jpg,1,27,清朝
2875,苏武砚台,inkstone with su wu,端西板岩,,https://images.metmuseum.org/CRDImages/as/original/DP701745.jpg,1,27,清朝
2876,端西地形图砚台,inkstone with topographical map of duanxi,端西板岩,,https://images.metmuseum.org/CRDImages/as/original/DP701716.jpg,1,27,清朝
2877,石鼓形的一对墨盘,pair of ink palettes in the form of the stone drum,板岩,,https://images.metmuseum.org/CRDImages/as/original/DP-12231-027.jpg,1,27,清朝
2878,香插,incense holder,竹子,,https://images.metmuseum.org/CRDImages/as/original/DP353886.jpg,1,27,清朝
2879,绅士的形象,figure of a gentleman,黄杨木、马毛和丝绸,,https://images.metmuseum.org/CRDImages/as/original/DP702334.jpg,1,27,清朝
2880,香盒,incense box,包裹镀金铜合金,,https://images.metmuseum.org/CRDImages/as/original/DP353637.jpg,1,27,清朝
2881,熏香工具瓶,bottle for incense tools,包裹镀金铜合金，银镶嵌,,https://images.metmuseum.org/CRDImages/as/original/DP353629.jpg,1,27,清朝
2882,香炉,incense burner,包裹镀金铜合金,,https://images.metmuseum.org/CRDImages/as/original/DP353639.jpg,1,27,清朝
2883,立佛,standing buddha,镀金青铜,,https://images.metmuseum.org/CRDImages/as/original/DT5222.jpg,1,18,唐朝
2884,石鼓铭文（东周，公元前5世纪）,"inscriptions on the stone drums (eastern zhou dynasty, 5th century bce)",一套十段拓片，装成一对手卷；纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/DP363290.jpg,1,27,清朝
2885,外衣（金宝日）,surcoat (jinbaori),正文：中国，面向欧洲市场，16-17世纪末；丝绸天鹅绒，经过切割和镂空处理,,https://images.metmuseum.org/CRDImages/as/original/DP267562.jpg,1,27,清朝
2886,花尾鹅,goose (hamsa) with floral tail,彩色灰泥,,https://images.metmuseum.org/CRDImages/as/original/DP269545.jpg,1,17,隋朝
2887,珍珠边镶嵌菱形图案,border with lozenges set within a pearl rondel,彩色灰泥,,https://images.metmuseum.org/CRDImages/as/original/DP269539.jpg,1,17,隋朝
2888,举起施舍碗,raising the alms-bowl,手翻；纸上的墨水、颜色和金色,,https://images.metmuseum.org/CRDImages/as/original/DP200464_CRD.jpg,1,27,清朝
2889,秋晓河畔村庄,river village in autumn dawn,手翻；丝绸上的墨水和颜色,,https://images.metmuseum.org/CRDImages/as/original/DP165233_CRD.jpg,1,21,宋朝
2890,莲花卷轴佛经封面,sutra cover with lotus scroll,带有辅助纬纱图案的平纹丝绸,,https://images.metmuseum.org/CRDImages/as/original/163703.jpg,1,26,明朝
2891,龙凤经封面,sutra cover with dragons and phoenixes,丝绸缎面，带有补充丝绸纬纱图案,,https://images.metmuseum.org/CRDImages/as/original/DP-40206-001.jpg,1,26,明朝
2892,佛经封面,sutra cover,丝绸,,https://images.metmuseum.org/CRDImages/as/original/176059.jpg,1,26,明朝
2893,桃子和吉祥符号的佛经封面,sutra cover with peaches and auspicious symbols,真丝缎锦缎,,https://images.metmuseum.org/CRDImages/as/original/138774.jpg,1,26,明朝
2894,云龙藏经,sutra cover with clouds and dragons,带有辅助纬纱图案的平纹丝绸,,https://images.metmuseum.org/CRDImages/as/original/141077.jpg,1,26,明朝
2895,野餐篮上刻着《神授》中的场景,picnic basket with scene from investiture of the gods,镶嵌珍珠母和皂石的硬木（紫檀）,,https://images.metmuseum.org/CRDImages/as/original/DT5522.jpg,1,27,清朝
2896,宫女给孩子洗澡,palace ladies bathing children,手翻；丝绸上的墨水和颜色,,https://images.metmuseum.org/CRDImages/as/original/DP214285_CRD.jpg,1,20,辽朝
2897,鱼在玩耍,fish at play,相册页；丝绸上的墨水和颜色,,https://images.metmuseum.org/CRDImages/as/original/DP153501.jpg,1,21,宋朝
2898,飞行天体,flying celestial figure,彩色灰泥,,https://images.metmuseum.org/CRDImages/as/original/DP267824.jpg,1,17,隋朝
2899,佛像光环碎片,fragment of a halo with buddha figure,彩色灰泥,,https://images.metmuseum.org/CRDImages/as/original/DP269540.jpg,1,17,隋朝
2900,手,hand,红粘土,,https://images.metmuseum.org/CRDImages/as/original/30_32_20.JPG,1,10,六朝
2901,左手,left hand,红粘土,,https://images.metmuseum.org/CRDImages/as/original/30_32_21.jpg,1,10,六朝
2902,猴子的碎片,fragment of a monkey,赤陶,,https://images.metmuseum.org/CRDImages/as/original/30_32_22_F.jpg,1,21,宋朝
2903,象头神,ganesha,有颜色痕迹的灰泥,,https://images.metmuseum.org/CRDImages/as/original/LC-30_32_24_001.jpg,1,17,隋朝
2904,佛像浮雕碎片,fragment of a relief of the buddha,灰泥,,https://images.metmuseum.org/CRDImages/as/original/LC-30_32_25-003.jpg,1,10,六朝
2905,坐着佛像的伦德尔,rondel with seated buddha,有颜色痕迹的红粘土,,https://images.metmuseum.org/CRDImages/as/original/DP271340.jpg,1,17,隋朝
2906,从花中出现的天体形象,celestial figure emerging from a flower,彩色灰泥,,https://images.metmuseum.org/CRDImages/as/original/DP269543.jpg,1,17,隋朝
2907,坐着的狄潘卡佛像，肩上燃烧着火焰,seated dipankara buddha with flaming shoulders,灰泥,,https://images.metmuseum.org/CRDImages/as/original/DP269544.jpg,1,17,隋朝
2908,雕像碎片,fragment of a statue,黏土,,https://images.metmuseum.org/CRDImages/as/original/30_32_49.JPG,1,10,六朝
2909,竹林里的鹤,crane in a bamboo grove,悬挂卷轴；丝绸上的墨水和颜色,,https://images.metmuseum.org/CRDImages/as/original/DP235494.jpg,1,26,明朝
2910,带光环和燃烧身体的佛陀曼陀罗,buddha with a halo and flaming body mandorla,木材上的水性颜料,,https://images.metmuseum.org/CRDImages/as/original/ASA244.jpg,1,17,隋朝
2911,诗人李neneneba波访峨眉山,the poet li bo's visit to mount emei,一对六片式折叠屏风；纸上的墨和金,,https://images.metmuseum.org/CRDImages/as/original/DT1632.jpg,1,27,清朝
2912,蘑菇形（灵芝）端子的长袍架,robe rack with fungus-shaped (lingzhi) terminals,雕刻木（红木）,,https://images.metmuseum.org/CRDImages/as/original/1995_487_O1_sf.jpg,1,27,清朝
2913,坐着的罗汉,seated arhat,五百套中的一套；涂有漆、颜色和金箔的木头,,https://images.metmuseum.org/CRDImages/as/original/DT242491.jpg,1,27,清朝
2914,凤凰图案砚台,inkstone with phoenix design,石灰岩,,https://images.metmuseum.org/CRDImages/as/original/DT6083.jpg,1,27,清朝
2915,黄公望风格的山水,landscape in the style of huang gongwang,悬挂卷轴；纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/DP-36817-002.jpg,1,27,清朝
2916,孤独山谷中的春天之声,the sound of spring in a lonely valley,悬挂卷轴；纸上墨迹,,https://images.metmuseum.org/CRDImages/as/original/DP-36009-002.jpg,1,27,清朝
2917,花鸟织物碎片,textile fragment with birds among flowers,真丝复合纱、墨、金、颜料,,https://images.metmuseum.org/CRDImages/as/original/1998_115.JPG,1,20,辽朝
2918,凹雕图案模具,mold with intaglio figure,灰泥,,https://images.metmuseum.org/CRDImages/as/original/30_32_51_O1.jpg,1,10,六朝
2919,坐佛浮雕,relief of a seated buddha,灰泥,,https://images.metmuseum.org/CRDImages/as/original/30_32_80.jpg,1,10,六朝
2920,释迦牟尼,relief of a buddha,灰泥,,https://images.metmuseum.org/CRDImages/as/original/30_32_81.jpg,1,10,六朝
2921,论渔民,quatrain on fishermen,风扇安装在相册的叶子上；丝绸上的墨水,,https://images.metmuseum.org/CRDImages/as/original/DP153482.jpg,1,21,宋朝
2922,藤原野太郎及其关于大足河的诗,writing box with portrait of fujiwara no ietaka and his poem about the tatsuta river,金银漆木平和、东岛明和银基上的红漆,,https://images.metmuseum.org/CRDImages/as/original/29_100_688_O1_sf.jpg,1,27,清朝
2923,老虎,tiger,悬挂卷轴；丝绸上的墨水,,https://images.metmuseum.org/CRDImages/as/original/DP-1307-002.jpg,1,26,明朝
2924,龙,dragon,悬挂卷轴；丝绸上的墨水,,https://images.metmuseum.org/CRDImages/as/original/DP-1308-002.jpg,1,26,明朝
2925,冬日树上的两只鸟,two birds on a wintry tree,风扇安装成相册的叶子；丝绸上的墨水和颜色,,https://images.metmuseum.org/CRDImages/as/original/DP153505.jpg,1,21,宋朝
2926,断桥旁的香雪,fragrant snow at broken bridge,悬挂卷轴；丝绸上的墨水,,https://images.metmuseum.org/CRDImages/as/original/DP258037.jpg,1,25,元朝
